Step,Scaffold,SMILES,DRD2_pred_activity,HB-donors (Lipinski),Number of rotatable bonds,Custom_alerts,raw_DRD2_pred_activity,raw_HB-donors (Lipinski),raw_Number of rotatable bonds,total_score,ID
9.0,O=c1ccc2ccccc2o1,CCN(CC)CCC(O)c1cc(O)c(O)c2c(C)cc(=O)oc12,0.3618026673793793,1.0,1.0,1.0,0.3618026673793793,3.0,6.0,0.5036242604255676,Use-case DRD2 Demo_481
8.0,O=c1[nH][nH]cc1-n1ccc(-c2cccc3c2Cc2c(-c4ccccc4)n[nH]c2-3)n1,Cc1c(-n2nc(-c3cccc4c3Cc3c(-c5ccc(F)cc5)n[nH]c3-4)cc2O)c(=O)n(C)n1C,0.36162957549095154,1.0,1.0,1.0,0.36162957549095154,2.0,3.0,0.5034897327423096,Use-case DRD2 Demo_482
6.0,O=C(NC1C(=O)N2CCSC1C2Cc1ccccc1)c1ccccc1,CCC1(C)CSC2C(NC(=O)c3ccc(F)cc3)C(=O)N1C2Cc1ccccc1,0.36161336302757263,1.0,1.0,1.0,0.36161336302757263,1.0,5.0,0.5034770965576172,Use-case DRD2 Demo_483
7.0,O=C(N=c1cc[nH]n1-c1ccccc1)c1cccnc1,Cc1ccc(-n2[nH]c(C(C)(C)C)cc2=NC(=O)c2cccnc2)cc1,0.3616006672382355,1.0,1.0,1.0,0.3616006672382355,1.0,2.0,0.5034672021865845,Use-case DRD2 Demo_484
4.0,N=C1CCCc2ccccc21,COc1ccc(Cl)c2c1CCCC2=NCCCN(C)C,0.36156219244003296,1.0,1.0,1.0,0.36156219244003296,0.0,5.0,0.5034372806549072,Use-case DRD2 Demo_485
2.0,N=c1nc[nH]c2c1OCCCN2C(=O)CCN1CCCC1,CC(C)(C)CN=c1nc(C#N)[nH]c2c1OCCCN2C(=O)CCN1CCC(O)C1,0.36148762702941895,1.0,1.0,1.0,0.36148762702941895,2.0,4.0,0.5033792853355408,Use-case DRD2 Demo_486
9.0,O=S(=O)(c1ccccc1)c1nnn2c1cnc1sccc12,COc1nc2sc(C)cc2n2nnc(S(=O)(=O)c3cccc(Cl)c3)c12,0.36142298579216003,1.0,1.0,1.0,0.36142298579216003,0.0,3.0,0.5033289790153503,Use-case DRD2 Demo_487
2.0,O=C(CN1C(=O)NC(c2ccccc2)C1=O)NCc1ccccc1,Cc1ccc(CNC(=O)CN2C(=O)NC(C)(c3ccc(C)cc3)C2=O)cc1,0.3613007068634033,1.0,1.0,1.0,0.3613007068634033,2.0,5.0,0.5032339096069336,Use-case DRD2 Demo_488
9.0,C1CCC(CN2CCNCC2)CC1,CS(=O)(=O)OCCN1CCN(CC2CCCCC2)CC1,0.3612768352031708,1.0,1.0,1.0,0.3612768352031708,0.0,6.0,0.5032153129577637,Use-case DRD2 Demo_489
3.0,c1ccc(CCc2ncno2)cc1,CCCc1noc(C(Cc2ccccc2)NC)n1,0.36120790243148804,1.0,1.0,1.0,0.36120790243148804,1.0,6.0,0.5031616687774658,Use-case DRD2 Demo_490
0.0,c1ccc2c(N3CCN(CCC4CCCCC4)CC3)noc2c1,CCC(=O)NC1CCC(CCN2CCN(c3noc4cc(Cl)ccc34)CC2)CC1,0.3611659109592438,1.0,1.0,1.0,0.3611659109592438,1.0,6.0,0.5031290054321289,Use-case DRD2 Demo_491
3.0,c1ccc(-n2nc3ccccc3n2)cc1,CNCc1cccc(-n2nc3ccccc3n2)c1,0.3611234724521637,1.0,1.0,1.0,0.3611234724521637,1.0,3.0,0.5030960440635681,Use-case DRD2 Demo_492
1.0,O=C(N=c1[nH]cc(-c2ccc(Sc3ccccc3)nn2)s1)c1ccccc1,Cc1[nH]c(=NC(=O)c2ccc(F)cc2)sc1-c1ccc(Sc2ccc(Cl)cc2Cl)nn1,0.36093246936798096,1.0,1.0,1.0,0.36093246936798096,1.0,4.0,0.5029475092887878,Use-case DRD2 Demo_493
8.0,O=C(N=c1[nH]c(-c2ccco2)c(-c2ccco2)s1)c1ccccc1,COc1cc(C(=O)N=c2[nH]c(-c3ccc(C)o3)c(-c3ccco3)s2)cc(OC)c1OC,0.3608171343803406,1.0,1.0,1.0,0.3608171343803406,1.0,6.0,0.5028577446937561,Use-case DRD2 Demo_494
4.0,c1ccc(Nc2ccn(C3CC3c3ccccc3)c2)cc1,CCOc1ccc(Nc2cc(O)n(C3CC3c3ccccc3)c2O)cc1,0.36062759160995483,1.0,1.0,1.0,0.36062759160995483,3.0,6.0,0.5027103424072266,Use-case DRD2 Demo_495
6.0,O=C(NCc1cocn1)c1ccccc1,CCOc1cc(C(=O)NCc2cocn2)ccc1O,0.3605424165725708,1.0,1.0,1.0,0.3605424165725708,2.0,5.0,0.5026441216468811,Use-case DRD2 Demo_496
0.0,O=C(NCc1cccc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c1)NC1CCNC1,Cc1cccc2[nH]c(-c3ccc(-c4cccc(CN(C)C(=O)NC5CCNC5)c4)cc3)nc12,0.36035165190696716,1.0,1.0,1.0,0.36035165190696716,3.0,5.0,0.5024957656860352,Use-case DRD2 Demo_497
2.0,O=C(COc1ccc(C(=O)c2ccccc2)cc1)Nc1ccccc1N1CCOCC1,O=C(COc1ccc(C(=O)c2ccccc2)cc1)Nc1ccccc1N1CCOCC1,0.36025193333625793,1.0,1.0,1.0,0.36025193333625793,1.0,7.0,0.5024182200431824,Use-case DRD2 Demo_498
7.0,c1ccc(CN=c2cc(-c3ccccc3)[nH]cn2)cc1,Cc1nc(=NC(C)c2ccccc2F)cc(-c2ccc(F)cc2)[nH]1,0.3601410686969757,1.0,1.0,1.0,0.3601410686969757,1.0,3.0,0.5023319721221924,Use-case DRD2 Demo_499
6.0,O=c1nc(-c2ccncc2)[nH]c2sccc12,Cc1sc2[nH]c(-c3ccncc3)nc(=O)c2c1C,0.35994091629981995,1.0,1.0,1.0,0.35994091629981995,1.0,1.0,0.5021762847900391,Use-case DRD2 Demo_500
9.0,O=C(CCCCCc1ccccc1)c1ccccc1,O=C(CCCCCc1ccc(O)c(O)c1)c1ccc(O)c(O)c1,0.35988718271255493,1.0,1.0,1.0,0.35988718271255493,4.0,7.0,0.5021345019340515,Use-case DRD2 Demo_501
0.0,N=c1nc2ccccc2c[nH]1,CN=c1nc2cc(C)cc(CO)c2c[nH]1,0.35985031723976135,1.0,1.0,1.0,0.35985031723976135,2.0,1.0,0.5021058320999146,Use-case DRD2 Demo_502
8.0,S=c1oc(-[n+]2ccccc2)cs1,S=c1oc(-[n+]2ccccc2)cs1,0.35977137088775635,1.0,1.0,1.0,0.35977137088775635,0.0,1.0,0.5020444393157959,Use-case DRD2 Demo_503
3.0,O=S(=O)(c1ccccc1)N1CCNCC1,CC(=O)N=C(C)CN1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0.3595886826515198,1.0,1.0,1.0,0.3595886826515198,0.0,4.0,0.5019023418426514,Use-case DRD2 Demo_504
1.0,O=C(CSc1ccccc1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)C(C)Sc1ccccc1,0.35957014560699463,1.0,1.0,1.0,0.35957014560699463,1.0,7.0,0.5018879175186157,Use-case DRD2 Demo_505
0.0,c1ccc2c(CN3CCCC(Cn4cncn4)C3)cccc2c1,Cc1nc(C)n(CC2CCCN(Cc3cccc4ccccc34)C2)n1,0.3594486117362976,1.0,1.0,1.0,0.3594486117362976,0.0,4.0,0.5017933249473572,Use-case DRD2 Demo_506
1.0,O=c1nc(SCc2ccccc2)[nH]c2c1cnn2-c1ccccc1,COc1cccc(CSc2nc(=O)c3cnn(-c4ccccc4)c3[nH]2)c1,0.3594037890434265,1.0,1.0,1.0,0.3594037890434265,1.0,5.0,0.5017584562301636,Use-case DRD2 Demo_507
9.0,O=c1ccoc2ccc(Oc3cc(-c4ccccc4)ncn3)cc12,COc1cc2occc(=O)c2cc1Oc1cc(-c2ccc(F)c(F)c2)ncn1,0.35937467217445374,1.0,1.0,1.0,0.35937467217445374,0.0,4.0,0.5017358660697937,Use-case DRD2 Demo_508
9.0,O=C(c1ccc(OCc2nccs2)nc1)N1CCC1,CC1(O)CN(C(=O)c2ccc(OCc3nc(C(F)(F)F)cs3)nc2)C1,0.35914021730422974,1.0,1.0,1.0,0.35914021730422974,1.0,4.0,0.5015535354614258,Use-case DRD2 Demo_509
3.0,O=C(Cc1c[nH]c(=O)[nH]c1=O)c1ccccc1,CC(=O)C(C(=O)c1ccccc1O)c1c(O)[nH]c(=O)[nH]c1=O,0.3589469790458679,1.0,1.0,1.0,0.3589469790458679,4.0,4.0,0.5014031529426575,Use-case DRD2 Demo_510
2.0,c1ccc(N=c2nc(N3CCC(Oc4ccccc4)CC3)nc[nH]2)cc1,CNC(=O)c1cccc(N=c2nc(N3CCC(Oc4cccc(C(C)C)c4)CC3)nc[nH]2)c1,0.3589179217815399,1.0,1.0,1.0,0.3589179217815399,2.0,6.0,0.5013806223869324,Use-case DRD2 Demo_511
6.0,O=C(Nc1ccccc1)C1CCCC1,O=C(Nc1ccccc1Cl)C1CCCC1,0.35891640186309814,1.0,1.0,1.0,0.35891640186309814,1.0,2.0,0.5013794302940369,Use-case DRD2 Demo_512
1.0,c1ccccc1,ON=Cc1ccc(O)cc1,0.3588513433933258,1.0,1.0,1.0,0.3588513433933258,2.0,1.0,0.5013287663459778,Use-case DRD2 Demo_513
7.0,O=C(CC(c1ccccc1)c1cc2ccccc2oc1=O)N=c1cncc[nH]1,COc1ccc(C(CC(=O)N=c2cncc[nH]2)c2c(O)c3ccccc3oc2=O)cc1,0.35882502794265747,1.0,1.0,1.0,0.35882502794265747,2.0,5.0,0.5013083219528198,Use-case DRD2 Demo_514
1.0,c1cc(-c2cncs2)ncn1,CSc1nccc(-c2cncs2)n1,0.35882148146629333,1.0,1.0,1.0,0.35882148146629333,0.0,2.0,0.5013055801391602,Use-case DRD2 Demo_515
3.0,c1cc(-c2ccc3[nH]ccc3c2)ccn1,CC(C)COCn1cc(C#N)c2cc(-c3ccncc3)ccc21,0.3587477505207062,1.0,1.0,1.0,0.3587477505207062,0.0,5.0,0.5012482404708862,Use-case DRD2 Demo_516
4.0,N=C(NS(=O)(=O)c1ccccc1)c1ccccc1,Cc1ccc(S(=O)(=O)NC(=NC(C)(C)C)c2ccccc2)cc1,0.3585779070854187,1.0,1.0,1.0,0.3585779070854187,1.0,3.0,0.5011160969734192,Use-case DRD2 Demo_517
8.0,O=C(Nc1ccccc1)C1CCCN1Cc1ccccc1,COc1ccc(CN2CCCC2C(=O)Nc2cccc(C)c2C)cc1,0.3585531711578369,1.0,1.0,1.0,0.3585531711578369,1.0,5.0,0.5010969638824463,Use-case DRD2 Demo_518
4.0,O=C(Nc1cnc2cn(C3CCCC3)cc2c1)c1cc2c(s1)-c1ccccc1OC2,O=C(Nc1cnc2c(O)n(C3CCCC3)c(O)c2c1)c1cc2c(s1)-c1ccccc1OC2,0.3585379719734192,1.0,1.0,1.0,0.3585379719734192,3.0,3.0,0.5010850429534912,Use-case DRD2 Demo_519
3.0,O=C(NC(c1ccccc1)c1ccccc1)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,O=C(NC(c1ccccc1)c1ccccc1F)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,0.35841187834739685,1.0,1.0,1.0,0.35841187834739685,1.0,5.0,0.5009870529174805,Use-case DRD2 Demo_520
3.0,O=c1c2ccccc2nc(C=Cc2ccccc2)n1-c1ccccc1,Cc1ccc(-n2c(C=Cc3ccccc3)nc3ccccc3c2=O)cc1C,0.3584061563014984,1.0,1.0,1.0,0.3584061563014984,0.0,3.0,0.5009825825691223,Use-case DRD2 Demo_521
3.0,O=C(CSc1nc2ccccc2c(=O)[nH]1)N1CCN(c2ccccn2)CC1,CCn1c(SCC(=O)N2CCN(c3ccccn3)CC2)nc2ccccc2c1=O,0.35826754570007324,1.0,1.0,1.0,0.35826754570007324,0.0,5.0,0.5008747577667236,Use-case DRD2 Demo_522
9.0,O=S(=O)(c1ccccc1)N1C2CCCC1CC2,NC1CC2CCC(C1)N2S(=O)(=O)c1cccc(Cl)c1Cl,0.35823771357536316,1.0,1.0,1.0,0.35823771357536316,1.0,2.0,0.5008515119552612,Use-case DRD2 Demo_523
4.0,O=C1C=CC(=Nc2ccccc2)CC1,CC1CC(=Nc2ccccc2)C=CC1=O,0.35816216468811035,1.0,1.0,1.0,0.35816216468811035,0.0,1.0,0.5007928013801575,Use-case DRD2 Demo_524
1.0,c1ccc(C2COCC(c3ccccc3)N2)cc1,COc1ccc(C2COC(C)C(c3ccc(Br)cc3)N2)cc1,0.35813838243484497,1.0,1.0,1.0,0.35813838243484497,1.0,3.0,0.5007742643356323,Use-case DRD2 Demo_525
5.0,C(=Cc1ccc(N2CCOCC2)o1)c1ccccc1,N#CC(=Cc1ccc(N2CCOCC2)o1)c1ccc(Cl)cc1,0.35803911089897156,1.0,1.0,1.0,0.35803911089897156,0.0,3.0,0.5006970763206482,Use-case DRD2 Demo_526
2.0,O=c1c2ccccc2[nH]n1-c1ccccc1,COc1ccc2c(=O)n(-c3ccc(S(N)(=O)=O)cc3)[nH]c2c1,0.3579722046852112,1.0,1.0,1.0,0.3579722046852112,2.0,3.0,0.5006450414657593,Use-case DRD2 Demo_527
7.0,O=c1[nH]c(-c2ccc(S(=O)(=O)Nc3ccccc3)s2)cs1,N#Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(-c2csc(=O)[nH]2)s1,0.35795196890830994,1.0,1.0,1.0,0.35795196890830994,2.0,4.0,0.5006293058395386,Use-case DRD2 Demo_528
3.0,O=C(c1cc2cc3c(nc2s1)CCCC3)N1CCCCC1,CC1CCCN(C(=O)c2sc3nc4c(cc3c2N)CCCC4)C1,0.35794901847839355,1.0,1.0,1.0,0.35794901847839355,1.0,1.0,0.5006269812583923,Use-case DRD2 Demo_529
1.0,N=c1[nH]c(-c2ccncc2)nc2ccsc12,C=CCN=c1[nH]c(-c2ccncc2)nc2ccsc12,0.35780826210975647,1.0,1.0,1.0,0.35780826210975647,1.0,3.0,0.5005175471305847,Use-case DRD2 Demo_530
9.0,O=S1(=O)CCNC(c2ccccc2)c2ccccc21,CCCCC1(CC)CS(=O)(=O)c2cc(CN(C)CC)c(OC)cc2C(c2ccccc2)N1,0.35779595375061035,1.0,1.0,1.0,0.35779595375061035,1.0,9.0,0.5005080103874207,Use-case DRD2 Demo_531
1.0,c1ccc(-c2n[nH]c3c2CNCC3)cc1,CN(C)CC(=O)N1CCc2[nH]nc(-c3ccccc3)c2C1,0.3575536608695984,1.0,1.0,1.0,0.3575536608695984,1.0,3.0,0.5003194808959961,Use-case DRD2 Demo_532
1.0,O=C1Cc2ccc(Cn3cnc4cc(-c5cccnc5)ccc43)cc2Oc2ccccc21,CCCc1cc(Cn2cnc3cc(-c4cccnc4)ccc32)c(C)c2c1CC(=O)c1cc(C)cc(OCC=C(C)C)c1O2,0.3575071692466736,1.0,1.0,1.0,0.3575071692466736,0.0,8.0,0.5002833604812622,Use-case DRD2 Demo_533
9.0,O=C(NCCc1ccccc1)C1CCCN1S(=O)(=O)c1cccc2nsnc12,COc1ccc(CCNC(=O)C2CCCN2S(=O)(=O)c2cccc3nsnc23)cc1OC,0.35745468735694885,1.0,1.0,1.0,0.35745468735694885,1.0,8.0,0.5002425312995911,Use-case DRD2 Demo_534
4.0,O=C(c1ccc2[nH]c(CNCc3nc4ccccc4s3)cc2c1)N1CCCC1,Cc1ccc2sc(CN(C)Cc3cc4cc(C(=O)N5CCCC5)ccc4[nH]3)nc2c1,0.35729196667671204,1.0,1.0,1.0,0.35729196667671204,1.0,5.0,0.5001159906387329,Use-case DRD2 Demo_535
8.0,c1cnc2n[nH]cc2c1,N#Cc1[nH]nc2ncc(OC(F)(F)F)cc12,0.35725876688957214,1.0,1.0,1.0,0.35725876688957214,1.0,1.0,0.5000901818275452,Use-case DRD2 Demo_536
1.0,O=C(NCc1ccccc1)C1CCCN1C(=O)Cn1ccc2ccncc21,CNC(=O)c1cc2c(C(C)=O)cn(CC(=O)N3CCCC3C(=O)NC(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2cn1,0.3572049140930176,1.0,1.0,1.0,0.3572049140930176,2.0,7.0,0.5000482797622681,Use-case DRD2 Demo_537
5.0,c1ccc2ccccc2c1,CC(C)c1cc(O)c(C(C)CNC(C)(C)C)c2cc(Cl)c(O)c(Cl)c12,0.35714471340179443,1.0,1.0,1.0,0.35714471340179443,3.0,4.0,0.5000014305114746,Use-case DRD2 Demo_538
5.0,c1ccc(-c2cncn2-c2ccccc2)cc1,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)c(F)c2)cc1,0.35701873898506165,1.0,1.0,1.0,0.35701873898506165,0.0,3.0,0.49990347027778625,Use-case DRD2 Demo_539
0.0,c1ccc(-c2csc3ncnc(N4CCC(n5ccnn5)CC4)c23)cc1,CCc1cn(C2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)nn1,0.35698795318603516,1.0,1.0,1.0,0.35698795318603516,0.0,4.0,0.49987950921058655,Use-case DRD2 Demo_540
4.0,O=C(NC1CC1)c1cc(-c2ccccc2)c(N2CCNCC2)s1,CS(=O)(=O)N1CCN(c2sc(C(=O)NC3CC3)cc2-c2ccc(F)cc2F)CC1,0.3569815456867218,1.0,1.0,1.0,0.3569815456867218,1.0,5.0,0.4998745322227478,Use-case DRD2 Demo_541
1.0,c1ccccc1,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.35697805881500244,1.0,1.0,1.0,0.35697805881500244,2.0,2.0,0.4998718500137329,Use-case DRD2 Demo_542
2.0,c1ccc(-c2cn(CCc3ccncc3)c3ccccc23)cc1,CCCCc1c(-c2ccc(F)cc2)c2ccccc2n1CCc1ccncc1,0.356675386428833,1.0,1.0,1.0,0.356675386428833,0.0,7.0,0.4996364414691925,Use-case DRD2 Demo_543
1.0,O=C(Nc1cccc(Oc2ccccc2)c1)c1ccccc1,COc1ccc(Oc2cc(NC(=O)c3cccc(Cl)c3)cc([N+](=O)[O-])c2C(C)=O)cc1,0.35647454857826233,1.0,1.0,1.0,0.35647454857826233,1.0,7.0,0.4994801878929138,Use-case DRD2 Demo_544
1.0,c1ccc(Cc2noc(-c3cnns3)n2)cc1,COc1ccc(Cc2noc(-c3snnc3C)n2)cc1,0.35645103454589844,1.0,1.0,1.0,0.35645103454589844,0.0,4.0,0.49946191906929016,Use-case DRD2 Demo_545
4.0,O=c1cc[nH]n1-c1ccccc1,Cc1[nH]n(-c2ccccc2)c(=O)c1NCCO,0.356182724237442,1.0,1.0,1.0,0.356182724237442,3.0,4.0,0.49925321340560913,Use-case DRD2 Demo_546
3.0,C1COCC2(C1)CO2,CC1OC(CO)CCC12CO2,0.35550346970558167,1.0,1.0,1.0,0.35550346970558167,1.0,1.0,0.49872493743896484,Use-case DRD2 Demo_547
1.0,c1ccccc1,CCCCC(=O)NC(C)c1ccc(Cl)c(C)c1C(=O)N(C)C,0.35547927021980286,1.0,1.0,1.0,0.35547927021980286,1.0,6.0,0.49870607256889343,Use-case DRD2 Demo_548
3.0,N=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)S1,N=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccc(F)cc2)S1,0.3554036021232605,1.0,1.0,1.0,0.3554036021232605,2.0,3.0,0.4986472725868225,Use-case DRD2 Demo_549
3.0,c1ccc(-c2nc3ccccc3[nH]2)cc1,NC(=O)c1cccc2[nH]c(-c3ccccc3)nc12,0.3553497791290283,1.0,1.0,1.0,0.3553497791290283,2.0,2.0,0.4986054003238678,Use-case DRD2 Demo_550
8.0,O=C(CN1CCN(c2ccccc2)CC1)N1CCCCC1,N#Cc1cc(N2CCN(CC(=O)N3CCC(CC(O)=NO)CC3)CC2)ccc1F,0.3551245927810669,1.0,1.0,1.0,0.3551245927810669,2.0,5.0,0.4984302520751953,Use-case DRD2 Demo_551
9.0,c1ccc(Cn2cnc3c(-c4ccco4)ncnc32)cc1,Cc1nc(-c2ccco2)c2ncn(Cc3ccccc3)c2n1,0.35507792234420776,1.0,1.0,1.0,0.35507792234420776,0.0,3.0,0.4983938932418823,Use-case DRD2 Demo_552
2.0,c1ccc(-c2ncco2)cc1,CCCCCC(C)NCc1coc(-c2ccccc2)n1,0.3549612760543823,1.0,1.0,1.0,0.3549612760543823,1.0,8.0,0.49830320477485657,Use-case DRD2 Demo_553
8.0,S=c1[nH]c2c(c3ccncc13)N=CNC2,CN(C)CCCN1C=Nc2c([nH]c(=S)c3cnccc23)C1,0.35485437512397766,1.0,1.0,1.0,0.35485437512397766,1.0,4.0,0.4982200860977173,Use-case DRD2 Demo_554
4.0,O=C(Nc1ccc(N2CCOCC2)cc1)C1CCCN1C(=O)c1ccccc1,CC(=O)c1ccc(C(=O)N2CCCC2C(=O)Nc2ccc(N3CCOCC3)cc2)cc1,0.35474610328674316,1.0,1.0,1.0,0.35474610328674316,1.0,5.0,0.49813589453697205,Use-case DRD2 Demo_555
3.0,O=C(NCc1cccnc1)Nc1cccc(-c2nc3ncccc3o2)c1,O=C(NCc1cccnc1)Nc1cc(F)cc(-c2nc3ncccc3o2)c1,0.35440704226493835,1.0,1.0,1.0,0.35440704226493835,2.0,4.0,0.49787214398384094,Use-case DRD2 Demo_556
9.0,c1ccc(NCCN2CCOCC2)cc1,O=Cc1ccc(NCCN2CCOCC2)cc1,0.3543805181980133,1.0,1.0,1.0,0.3543805181980133,1.0,5.0,0.49785149097442627,Use-case DRD2 Demo_557
7.0,O=C(CSc1ccccn1)Nc1ccccc1,CC(=O)Nc1ccc(NC(=O)CSc2ccccn2)cc1,0.35429179668426514,1.0,1.0,1.0,0.35429179668426514,2.0,5.0,0.49778249859809875,Use-case DRD2 Demo_558
3.0,O=c1c2ccccc2nc(-c2ccccc2)n1-n1cccc1,O=c1c2ccccc2nc(-c2ccccc2)n1-n1cccc1,0.35427308082580566,1.0,1.0,1.0,0.35427308082580566,0.0,2.0,0.49776798486709595,Use-case DRD2 Demo_559
1.0,O=C(Nc1ccccc1)c1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,COc1cc(NC(=O)c2ccc(CN3CCN(Cc4ccccc4)CC3)cc2)c(OC)cc1Cl,0.35419610142707825,1.0,1.0,1.0,0.35419610142707825,1.0,8.0,0.49770811200141907,Use-case DRD2 Demo_560
8.0,O=C(NCc1nnnn1-c1ccccc1)C1CCCN1C(=O)N1CCOCC1,O=C(NCc1nnnn1-c1ccccc1)C1CCCN1C(=O)N1CCOCC1,0.35415202379226685,1.0,1.0,1.0,0.35415202379226685,1.0,4.0,0.49767377972602844,Use-case DRD2 Demo_561
5.0,O=C(NCc1cc2ccccc2n2nnnc12)c1cccs1,CC(C)Cc1ccc(C(=O)N(C)Cc2cc3ccccc3n3nnnc23)s1,0.35407260060310364,1.0,1.0,1.0,0.35407260060310364,0.0,5.0,0.49761199951171875,Use-case DRD2 Demo_562
0.0,c1ccc(-c2cn3ncsc3n2)cc1,CCSc1c(-c2ccc(OC)c(OC)c2)nc2sc(C)nn12,0.3537641167640686,1.0,1.0,1.0,0.3537641167640686,0.0,5.0,0.4973720908164978,Use-case DRD2 Demo_563
3.0,O=C(c1c(-c2ccccc2)ccc(=O)n1Cc1coc(-c2cccc3ccccc23)n1)N1CCCC1,CCCc1c(O)c(-c2ccccc2)c(C(=O)N2CCCC2)n(Cc2nc(-c3cccc4ccccc34)oc2C)c1=O,0.35358887910842896,1.0,1.0,1.0,0.35358887910842896,1.0,7.0,0.49723583459854126,Use-case DRD2 Demo_564
8.0,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)s1)c1ccco1,O=C(NCc1ccc(-c2cc[nH]c(=O)c2)s1)c1ccco1,0.35337311029434204,1.0,1.0,1.0,0.35337311029434204,2.0,4.0,0.49706798791885376,Use-case DRD2 Demo_565
4.0,O=C1NCC(COC(c2ccccc2)c2ccccc2)(c2ccccc2)N1,O=C1NCC(COC(c2ccc(F)cc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)N1,0.3531554639339447,1.0,1.0,1.0,0.3531554639339447,2.0,6.0,0.49689871072769165,Use-case DRD2 Demo_566
7.0,O=c1[nH]c(=O)c2[nH]c(-c3ncc[nH]3)nc2[nH]1,CCCn1c(=O)c2[nH]c(-c3nc(C(F)(F)F)c[nH]3)nc2n(CCC)c1=O,0.35303860902786255,1.0,1.0,1.0,0.35303860902786255,2.0,5.0,0.49680784344673157,Use-case DRD2 Demo_567
8.0,O=C(Nc1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,O=C(Nc1ccc(F)cc1F)c1ccc(NC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)cc1,0.3529976010322571,1.0,1.0,1.0,0.3529976010322571,2.0,3.0,0.49677595496177673,Use-case DRD2 Demo_568
4.0,O=S1(=O)N=C(c2ccc(-c3ccccn3)s2)N(c2ccccc2)c2ccccc21,NS(=O)(=O)c1ccc(N2C(c3ccc(-c4ccccn4)s3)=NS(=O)(=O)c3ccccc32)cc1,0.35298675298690796,1.0,1.0,1.0,0.35298675298690796,1.0,4.0,0.49676746129989624,Use-case DRD2 Demo_569
4.0,O=S(=O)(Nc1ccccc1)c1ccccc1,CC(F)(C(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1)C(F)(F)C(F)(F)F,0.35296308994293213,1.0,1.0,1.0,0.35296308994293213,2.0,7.0,0.49674907326698303,Use-case DRD2 Demo_570
7.0,N=c1nc[nH]c2sc(-c3ccc4c(c3)OCCO4)c(-c3ccccc3)c12,COCCN=c1nc[nH]c2sc(-c3ccc4c(c3)OCCO4)c(-c3ccc(OC)cc3)c12,0.3528169095516205,1.0,1.0,1.0,0.3528169095516205,1.0,6.0,0.496635377407074,Use-case DRD2 Demo_571
5.0,O=C(Cc1ccccc1)Nc1cncc(NC(=O)c2ccccc2)c1,CC(C)(C(=O)Nc1cc(NC(=O)c2cccc(C(F)(F)F)c2Cl)cnc1Cl)c1ccccc1,0.3527545928955078,1.0,1.0,1.0,0.3527545928955078,2.0,5.0,0.4965869188308716,Use-case DRD2 Demo_572
7.0,O=C(CCNS(=O)(=O)c1cccc2nsnc12)NCc1ccccc1,N#Cc1ccc(CNC(=O)CCNS(=O)(=O)c2cccc3nsnc23)cc1,0.35247108340263367,1.0,1.0,1.0,0.35247108340263367,2.0,7.0,0.49636638164520264,Use-case DRD2 Demo_573
0.0,O=C(CN1CCC(NC(=O)CSc2ncccn2)CC1)Nc1ccccc1,Cc1cc(C)nc(SCC(=O)NC2CCN(CC(=O)Nc3ccc(F)cc3)CC2)n1,0.35222679376602173,1.0,1.0,1.0,0.35222679376602173,2.0,7.0,0.4961763918399811,Use-case DRD2 Demo_574
4.0,N=c1ncc2c([nH]1)N(CC(=O)c1cccc(Oc3ccccc3)c1)C(=O)CN(Cc1ccccc1)C2,COc1ccc(Oc2cccc(C(=O)CN3C(=O)CN(Cc4ccccc4)Cc4c(Cl)nc(=N)[nH]c43)c2)cc1,0.3520573377609253,1.0,1.0,1.0,0.3520573377609253,2.0,8.0,0.4960445761680603,Use-case DRD2 Demo_575
5.0,O=C1C2=CCC3CC24CC2COC2CC4CNC13,CC(C)=CCC12NCC3(C)CC4OC(C(C)(C)C)C4(C)CC34CC1(O)CC=C4C2=O,0.35204046964645386,1.0,1.0,1.0,0.35204046964645386,2.0,2.0,0.49603143334388733,Use-case DRD2 Demo_576
